entity_id,field-name,field-value
3287728, "ELEV", "609.600000000000023"
3288793, "fid", "311"
3288793, "ID", "310"
3288793, "ELEV", "304.800000000000011"
3291874, "fid", "312"
3291874, "ID", "311"
3291874, "ELEV", "304.800000000000011"
3307297, "fid", "313"
3307297, "ID", "312"
3307297, "ELEV", "1219.200000000000045"
3364433, "fid", "314"
3364433, "ID", "313"
3364433, "ELEV", "914.400000000000091"
3367731, "fid", "315"
3367731, "ID", "314"
3367731, "ELEV", "914.400000000000091"
3369733, "fid", "316"
3369733, "ID", "315"
3369733, "ELEV", "914.400000000000091"
3370438, "fid", "317"
3370438, "ID", "316"
3370438, "ELEV", "914.400000000000091"
3370602, "fid", "318"
3370602, "ID", "317"
3370602, "ELEV", "1828.800000000000182"
3371724, "fid", "319"
3371724, "ID", "318"
3371724, "ELEV", "609.600000000000023"
3372213, "fid", "320"
3372213, "ID", "319"
3372213, "ELEV", "609.600000000000023"
3373098, "fid", "321"
3373098, "ID", "320"
3373098, "ELEV", "609.600000000000023"
3374667, "fid", "322"
3374667, "ID", "321"
3374667, "ELEV", "609.600000000000023"
3375804, "fid", "323"
3375804, "ID", "322"
3375804, "ELEV", "304.800000000000011"
3382450, "fid", "324"
3382450, "ID", "323"
3382450, "ELEV", "304.800000000000011"
3383479, "fid", "325"
3383479, "ID", "324"
3383479, "ELEV", "609.600000000000023"
3383896, "fid", "326"
3383896, "ID", "325"
3383896, "ELEV", "304.800000000000011"
3386330, "fid", "327"
3386330, "ID", "326"
3386330, "ELEV", "914.400000000000091"
3387503, "fid", "328"
3387503, "ID", "327"
3387503, "ELEV", "914.400000000000091"
3387920, "fid", "329"
3387920, "ID", "328"
3387920, "ELEV", "609.600000000000023"
3389669, "fid", "330"
3389669, "ID", "329"
3389669, "ELEV", "609.600000000000023"
3396864, "fid", "331"
3396864, "ID", "330"
3396864, "ELEV", "304.800000000000011"
3398722, "fid", "332"
3398722, "ID", "331"
3398722, "ELEV", "304.800000000000011"
3401156, "fid", "333"
3401156, "ID", "332"
3401156, "ELEV", "304.800000000000011"
3403914, "fid", "334"
3403914, "ID", "333"
3403914, "ELEV", "304.800000000000011"
3404979, "fid", "335"
3404979, "ID", "334"
3404979, "ELEV", "609.600000000000023"
3406368, "fid", "336"
3406368, "ID", "335"
3406368, "ELEV", "609.600000000000023"
3407181, "fid", "337"
3407181, "ID", "336"
3407181, "ELEV", "914.400000000000091"
3408930, "fid", "338"
3408930, "ID", "337"
3408930, "ELEV", "914.400000000000091"
3410283, "fid", "339"
3410283, "ID", "338"
3410283, "ELEV", "304.800000000000011"
3413365, "fid", "340"
3413365, "ID", "339"
3413365, "ELEV", "914.400000000000091"
3492912, "fid", "341"
3492912, "ID", "340"
3492912, "ELEV", "304.800000000000011"
3494820, "fid", "342"
3494820, "ID", "341"
3494820, "ELEV", "914.400000000000091"
3495777, "fid", "343"
3495777, "ID", "342"
3495777, "ELEV", "304.800000000000011"
3497274, "fid", "344"
3497274, "ID", "343"
3497274, "ELEV", "914.400000000000091"
3498555, "fid", "345"
3498555, "ID", "344"
3498555, "ELEV", "609.600000000000023"
3505345, "fid", "346"
3505345, "ID", "345"
3505345, "ELEV", "914.400000000000091"
3506410, "fid", "347"
3506410, "ID", "346"
3506410, "ELEV", "914.400000000000091"
3509780, "fid", "348"
3509780, "ID", "347"
3509780, "ELEV", "304.800000000000011"
3510125, "fid", "349"
3510125, "ID", "348"
3510125, "ELEV", "609.600000000000023"
3511335, "fid", "350"
3511335, "ID", "349"
3511335, "ELEV", "1524.000000000000000"
3521426, "fid", "351"
3521426, "ID", "350"
3521426, "ELEV", "914.400000000000091"
3522330, "fid", "352"
3522330, "ID", "351"
3522330, "ELEV", "1219.200000000000045"
3523262, "fid", "353"
3523262, "ID", "352"
3523262, "ELEV", "609.600000000000023"
3527136, "fid", "354"
3527136, "ID", "353"
3527136, "ELEV", "304.800000000000011"
3529129, "fid", "355"
3529129, "ID", "354"
3529129, "ELEV", "1219.200000000000045"
3548265, "fid", "356"
3548265, "ID", "355"
3548265, "ELEV", "304.800000000000011"
3548538, "fid", "357"
3548538, "ID", "356"
3548538, "ELEV", "609.600000000000023"
3552952, "fid", "358"
3552952, "ID", "357"
3552952, "ELEV", "609.600000000000023"
3557150, "fid", "359"
3557150, "ID", "358"
3557150, "ELEV", "609.600000000000023"
3557816, "fid", "360"
3557816, "ID", "359"
3557816, "ELEV", "1219.200000000000045"
3559432, "fid", "361"
3559432, "ID", "360"
3559432, "ELEV", "304.800000000000011"
3585430, "fid", "362"
3585430, "ID", "361"
3585430, "ELEV", "609.600000000000023"
3586459, "fid", "363"
3586459, "ID", "362"
3586459, "ELEV", "304.800000000000011"
3588928, "fid", "364"
3588928, "ID", "363"
3588928, "ELEV", "609.600000000000023"
3598469, "fid", "365"
3598469, "ID", "364"
3598469, "ELEV", "304.800000000000011"
3599030, "fid", "366"
3599030, "ID", "365"
3599030, "ELEV", "609.600000000000023"
3599951, "fid", "367"
3599951, "ID", "366"
3599951, "ELEV", "1219.200000000000045"
3600769, "fid", "368"
3600769, "ID", "367"
3600769, "ELEV", "304.800000000000011"
3603023, "fid", "369"
3603023, "ID", "368"
3603023, "ELEV", "1219.200000000000045"
3606122, "fid", "370"
3606122, "ID", "369"
3606122, "ELEV", "914.400000000000091"
3618708, "fid", "371"
3618708, "ID", "370"
3618708, "ELEV", "304.800000000000011"
3619629, "fid", "372"
3619629, "ID", "371"
3619629, "ELEV", "304.800000000000011"
3624727, "fid", "373"
3624727, "ID", "372"
3624727, "ELEV", "609.600000000000023"
3630290, "fid", "374"
3630290, "ID", "373"
3630290, "ELEV", "304.800000000000011"
3630743, "fid", "375"
3630743, "ID", "374"
3630743, "ELEV", "304.800000000000011"
3631268, "fid", "376"
3631268, "ID", "375"
3631268, "ELEV", "304.800000000000011"
3631703, "fid", "377"
3631703, "ID", "376"
3631703, "ELEV", "609.600000000000023"
3937187, "fid", "378"
3937187, "ID", "377"
3937187, "ELEV", "1219.200000000000045"
3938727, "fid", "379"
3938727, "ID", "378"
3938727, "ELEV", "1219.200000000000045"
3939034, "fid", "380"
3939034, "ID", "379"
3939034, "ELEV", "304.800000000000011"
3949527, "fid", "381"
3949527, "ID", "380"
3949527, "ELEV", "304.800000000000011"
3950520, "fid", "382"
3950520, "ID", "381"
3950520, "ELEV", "914.400000000000091"
3953580, "fid", "383"
3953580, "ID", "382"
3953580, "ELEV", "914.400000000000091"
3955039, "fid", "384"
3955039, "ID", "383"
3955039, "ELEV", "304.800000000000011"
3956284, "fid", "385"
3956284, "ID", "384"
3956284, "ELEV", "304.800000000000011"
3957421, "fid", "386"
3957421, "ID", "385"
3957421, "ELEV", "304.800000000000011"
3959062, "fid", "387"
3959062, "ID", "386"
3959062, "ELEV", "304.800000000000011"
3960127, "fid", "388"
3960127, "ID", "387"
3960127, "ELEV", "304.800000000000011"
3960688, "fid", "389"
3960688, "ID", "388"
3960688, "ELEV", "914.400000000000091"
3964836, "fid", "390"
3964836, "ID", "389"
3964836, "ELEV", "304.800000000000011"
3966333, "fid", "391"
3966333, "ID", "390"
3966333, "ELEV", "1219.200000000000045"
3966928, "fid", "392"
3966928, "ID", "391"
3966928, "ELEV", "304.800000000000011"
3967921, "fid", "393"
3967921, "ID", "392"
3967921, "ELEV", "609.600000000000023"
3976691, "fid", "394"
3976691, "ID", "393"
3976691, "ELEV", "304.800000000000011"
3978332, "fid", "395"
3978332, "ID", "394"
3978332, "ELEV", "304.800000000000011"
3981277, "fid", "396"
3981277, "ID", "395"
3981277, "ELEV", "609.600000000000023"
3986735, "fid", "397"
3986735, "ID", "396"
3986735, "ELEV", "1219.200000000000045"
3990822, "fid", "398"
3990822, "ID", "397"
3990822, "ELEV", "304.800000000000011"
3991959, "fid", "399"
3991959, "ID", "398"
3991959, "ELEV", "609.600000000000023"
3993203, "fid", "400"
3993203, "ID", "399"
3993203, "ELEV", "609.600000000000023"
3998664, "fid", "401"
3998664, "ID", "400"
3998664, "ELEV", "1219.200000000000045"
3999862, "fid", "402"
3999862, "ID", "401"
3999862, "ELEV", "1219.200000000000045"
4000033, "fid", "403"
4000033, "ID", "402"
4000033, "ELEV", "304.800000000000011"
4019469, "fid", "404"
4019469, "ID", "403"
4019469, "ELEV", "914.400000000000091"
4060892, "fid", "405"
4060892, "ID", "404"
4060892, "ELEV", "1219.200000000000045"
4062014, "fid", "406"
4062014, "ID", "405"
4062014, "ELEV", "304.800000000000011"
4062827, "fid", "407"
4062827, "ID", "406"
4062827, "ELEV", "1219.200000000000045"
4065394, "fid", "408"
4065394, "ID", "407"
4065394, "ELEV", "609.600000000000023"
4066711, "fid", "409"
4066711, "ID", "408"
4066711, "ELEV", "609.600000000000023"
4068641, "fid", "410"
4068641, "ID", "409"
4068641, "ELEV", "609.600000000000023"
4069108, "fid", "411"
4069108, "ID", "410"
4069108, "ELEV", "609.600000000000023"
4070569, "fid", "412"
4070569, "ID", "411"
4070569, "ELEV", "304.800000000000011"
4071994, "fid", "413"
4071994, "ID", "412"
4071994, "ELEV", "914.400000000000091"
4084391, "fid", "414"
4084391, "ID", "413"
4084391, "ELEV", "304.800000000000011"
4085737, "fid", "415"
4085737, "ID", "414"
4085737, "ELEV", "609.600000000000023"
4115158, "fid", "416"
4115158, "ID", "415"
4115158, "ELEV", "1524.000000000000000"
4123881, "fid", "417"
4123881, "ID", "416"
4123881, "ELEV", "304.800000000000011"
4125084, "fid", "418"
4125084, "ID", "417"
4125084, "ELEV", "914.400000000000091"
4130362, "fid", "419"
4130362, "ID", "418"
4130362, "ELEV", "609.600000000000023"
4143201, "fid", "420"
4143201, "ID", "419"
4143201, "ELEV", "609.600000000000023"
4144518, "fid", "421"
4144518, "ID", "420"
4144518, "ELEV", "914.400000000000091"
4153360, "fid", "422"
4153360, "ID", "421"
4153360, "ELEV", "609.600000000000023"
4153560, "fid", "423"
4153560, "ID", "422"
4153560, "ELEV", "304.800000000000011"
4154301, "fid", "424"
4154301, "ID", "423"
4154301, "ELEV", "304.800000000000011"
4155474, "fid", "425"
4155474, "ID", "424"
4155474, "ELEV", "609.600000000000023"
4157079, "fid", "426"
4157079, "ID", "425"
4157079, "ELEV", "304.800000000000011"
4158684, "fid", "427"
4158684, "ID", "426"
4158684, "ELEV", "304.800000000000011"
4159137, "fid", "428"
4159137, "ID", "427"
4159137, "ELEV", "609.600000000000023"
4227452, "fid", "429"
4227452, "ID", "428"
4227452, "ELEV", "609.600000000000023"
4227797, "fid", "430"
4227797, "ID", "429"
4227797, "ELEV", "609.600000000000023"
4230339, "fid", "431"
4230339, "ID", "430"
4230339, "ELEV", "914.400000000000091"
4231476, "fid", "432"
4231476, "ID", "431"
4231476, "ELEV", "304.800000000000011"
4232721, "fid", "433"
4232721, "ID", "432"
4232721, "ELEV", "304.800000000000011"
4259841, "fid", "434"
4259841, "ID", "433"
4259841, "ELEV", "609.600000000000023"
4281385, "fid", "435"
4281385, "ID", "434"
4281385, "ELEV", "609.600000000000023"
4282090, "fid", "436"
4282090, "ID", "435"
4282090, "ELEV", "609.600000000000023"
4284560, "fid", "437"
4284560, "ID", "436"
4284560, "ELEV", "609.600000000000023"
4287858, "fid", "438"
4287858, "ID", "437"
4287858, "ELEV", "1219.200000000000045"
4288676, "fid", "439"
4288676, "ID", "438"
4288676, "ELEV", "914.400000000000091"
4289957, "fid", "440"
4289957, "ID", "439"
4289957, "ELEV", "304.800000000000011"
4295690, "fid", "441"
4295690, "ID", "440"
4295690, "ELEV", "2438.400000000000091"
4306427, "fid", "442"
4306427, "ID", "441"
4306427, "ELEV", "304.800000000000011"
4406854, "fid", "443"
4406854, "ID", "442"
4406854, "ELEV", "1219.200000000000045"
4407672, "fid", "444"
4407672, "ID", "443"
4407672, "ELEV", "304.800000000000011"
4409025, "fid", "445"
4409025, "ID", "444"
4409025, "ELEV", "304.800000000000011"
4420639, "fid", "446"
4420639, "ID", "445"
4420639, "ELEV", "609.600000000000023"
4424045, "fid", "447"
4424045, "ID", "446"
4424045, "ELEV", "609.600000000000023"
4424609, "fid", "448"
4424609, "ID", "447"
4424609, "ELEV", "1524.000000000000000"
4432458, "fid", "449"
4432458, "ID", "448"
4432458, "ELEV", "1219.200000000000045"
4438407, "fid", "450"
4438407, "ID", "449"
4438407, "ELEV", "304.800000000000011"
4521295, "fid", "451"
4521295, "ID", "450"
4521295, "ELEV", "609.600000000000023"
4521893, "fid", "452"
4521893, "ID", "451"
4521893, "ELEV", "609.600000000000023"
4522729, "fid", "453"
4522729, "ID", "452"
4522729, "ELEV", "609.600000000000023"
4523157, "fid", "454"
4523157, "ID", "453"
4523157, "ELEV", "914.400000000000091"
4525375, "fid", "455"
4525375, "ID", "454"
4525375, "ELEV", "304.800000000000011"
4525648, "fid", "456"
4525648, "ID", "455"
4525648, "ELEV", "609.600000000000023"
4526605, "fid", "457"
4526605, "ID", "456"
4526605, "ELEV", "304.800000000000011"
4528499, "fid", "458"
4528499, "ID", "457"
4528499, "ELEV", "609.600000000000023"
4529960, "fid", "459"
4529960, "ID", "458"
4529960, "ELEV", "609.600000000000023"
4530966, "fid", "460"
4530966, "ID", "459"
4530966, "ELEV", "609.600000000000023"
4531707, "fid", "461"
4531707, "ID", "460"
4531707, "ELEV", "304.800000000000011"
4532782, "fid", "462"
4532782, "ID", "461"
4532782, "ELEV", "304.800000000000011"
4553529, "fid", "463"
4553529, "ID", "462"
4553529, "ELEV", "609.600000000000023"
4554450, "fid", "464"
4554450, "ID", "463"
4554450, "ELEV", "304.800000000000011"
4557357, "fid", "465"
4557357, "ID", "464"
4557357, "ELEV", "304.800000000000011"
4559585, "fid", "466"
4559585, "ID", "465"
4559585, "ELEV", "304.800000000000011"
4566440, "fid", "467"
4566440, "ID", "466"
4566440, "ELEV", "1219.200000000000045"
4593708, "fid", "468"
4593708, "ID", "467"
4593708, "ELEV", "304.800000000000011"
4593829, "fid", "469"
4593829, "ID", "468"
4593829, "ELEV", "914.400000000000091"
4594210, "fid", "470"
4594210, "ID", "469"
4594210, "ELEV", "609.600000000000023"
4595635, "fid", "471"
4595635, "ID", "470"
4595635, "ELEV", "304.800000000000011"
4601237, "fid", "472"
4601237, "ID", "471"
4601237, "ELEV", "304.800000000000011"
4602086, "fid", "473"
4602086, "ID", "472"
4602086, "ELEV", "304.800000000000011"
4608120, "fid", "474"
4608120, "ID", "473"
4608120, "ELEV", "304.800000000000011"
4608933, "fid", "475"
4608933, "ID", "474"
4608933, "ELEV", "304.800000000000011"
4619827, "fid", "476"
4619827, "ID", "475"
4619827, "ELEV", "304.800000000000011"
4621396, "fid", "477"
4621396, "ID", "476"
4621396, "ELEV", "304.800000000000011"
4621542, "fid", "478"
4621542, "ID", "477"
4621542, "ELEV", "1219.200000000000045"
4668190, "fid", "479"
4668190, "ID", "478"
4668190, "ELEV", "304.800000000000011"
4670876, "fid", "480"
4670876, "ID", "479"
4670876, "ELEV", "609.600000000000023"
4672528, "fid", "481"
4672528, "ID", "480"
4672528, "ELEV", "609.600000000000023"
4674487, "fid", "482"
4674487, "ID", "481"
4674487, "ELEV", "914.400000000000091"
4676164, "fid", "483"
4676164, "ID", "482"
4676164, "ELEV", "304.800000000000011"
4682917, "fid", "484"
4682917, "ID", "483"
4682917, "ELEV", "609.600000000000023"
4687115, "fid", "485"
4687115, "ID", "484"
4687115, "ELEV", "304.800000000000011"
4692202, "fid", "486"
4692202, "ID", "485"
4692202, "ELEV", "304.800000000000011"
4693533, "fid", "487"
4693533, "ID", "486"
4693533, "ELEV", "914.400000000000091"
4747700, "fid", "488"
4747700, "ID", "487"
4747700, "ELEV", "304.800000000000011"
4749233, "fid", "489"
4749233, "ID", "488"
4749233, "ELEV", "304.800000000000011"
4750082, "fid", "490"
4750082, "ID", "489"
4750082, "ELEV", "304.800000000000011"
4750787, "fid", "491"
4750787, "ID", "490"
4750787, "ELEV", "304.800000000000011"
4751997, "fid", "492"
4751997, "ID", "491"
4751997, "ELEV", "304.800000000000011"
4754863, "fid", "493"
4754863, "ID", "492"
4754863, "ELEV", "609.600000000000023"
4813494, "fid", "494"
4813494, "ID", "493"
4813494, "ELEV", "304.800000000000011"
5283966, "fid", "495"
5283966, "ID", "494"
5283966, "ELEV", "609.600000000000023"
5285211, "fid", "496"
5285211, "ID", "495"
5285211, "ELEV", "609.600000000000023"
5289769, "fid", "497"
5289769, "ID", "496"
5289769, "ELEV", "609.600000000000023"
5292551, "fid", "498"
5292551, "ID", "497"
5292551, "ELEV", "609.600000000000023"
5293832, "fid", "499"
5293832, "ID", "498"
5293832, "ELEV", "304.800000000000011"
5294933, "fid", "500"
5294933, "ID", "499"
5294933, "ELEV", "609.600000000000023"
5297691, "fid", "501"
5297691, "ID", "500"
5297691, "ELEV", "304.800000000000011"
5298360, "fid", "502"
5298360, "ID", "501"
5298360, "ELEV", "304.800000000000011"
5303386, "fid", "503"
5303386, "ID", "502"
5303386, "ELEV", "304.800000000000011"
5304055, "fid", "504"
5304055, "ID", "503"
5304055, "ELEV", "304.800000000000011"
5333545, "fid", "505"
5333545, "ID", "504"
5333545, "ELEV", "914.400000000000091"
5337059, "fid", "506"
5337059, "ID", "505"
5337059, "ELEV", "609.600000000000023"
5338484, "fid", "507"
5338484, "ID", "506"
5338484, "ELEV", "609.600000000000023"
5340630, "fid", "508"
5340630, "ID", "507"
5340630, "ELEV", "914.400000000000091"
5341263, "fid", "509"
5341263, "ID", "508"
5341263, "ELEV", "609.600000000000023"
5341896, "fid", "510"
5341896, "ID", "509"
5341896, "ELEV", "1828.800000000000182"
5343512, "fid", "511"
5343512, "ID", "510"
5343512, "ELEV", "609.600000000000023"
5346666, "fid", "512"
5346666, "ID", "511"
5346666, "ELEV", "304.800000000000011"
5347774, "fid", "513"
5347774, "ID", "512"
5347774, "ELEV", "609.600000000000023"
5352188, "fid", "514"
5352188, "ID", "513"
5352188, "ELEV", "304.800000000000011"
5363838, "fid", "515"
5363838, "ID", "514"
5363838, "ELEV", "304.800000000000011"
5364507, "fid", "516"
5364507, "ID", "515"
5364507, "ELEV", "914.400000000000091"
5364780, "fid", "517"
5364780, "ID", "516"
5364780, "ELEV", "914.400000000000091"
5372362, "fid", "518"
5372362, "ID", "517"
5372362, "ELEV", "304.800000000000011"
5373931, "fid", "519"
5373931, "ID", "518"
5373931, "ELEV", "1219.200000000000045"
5377068, "fid", "520"
5377068, "ID", "519"
5377068, "ELEV", "304.800000000000011"
5381679, "fid", "521"
5381679, "ID", "520"
5381679, "ELEV", "609.600000000000023"
5382060, "fid", "522"
5382060, "ID", "521"
5382060, "ELEV", "609.600000000000023"
5382801, "fid", "523"
5382801, "ID", "522"
5382801, "ELEV", "609.600000000000023"
5383110, "fid", "524"
5383110, "ID", "523"
5383110, "ELEV", "914.400000000000091"
5394256, "fid", "525"
5394256, "ID", "524"
5394256, "ELEV", "914.400000000000091"
5396798, "fid", "526"
5396798, "ID", "525"
5396798, "ELEV", "304.800000000000011"
5396926, "fid", "527"
5396926, "ID", "526"
5396926, "ELEV", "304.800000000000011"
5399000, "fid", "528"
5399000, "ID", "527"
5399000, "ELEV", "1219.200000000000045"
5405519, "fid", "529"
5405519, "ID", "528"
5405519, "ELEV", "609.600000000000023"
5406584, "fid", "530"
5406584, "ID", "529"
5406584, "ELEV", "914.400000000000091"
5407685, "fid", "531"
5407685, "ID", "530"
5407685, "ELEV", "609.600000000000023"
5408930, "fid", "532"
5408930, "ID", "531"
5408930, "ELEV", "609.600000000000023"
5410751, "fid", "533"
5410751, "ID", "532"
5410751, "ELEV", "609.600000000000023"
5412500, "fid", "534"
5412500, "ID", "533"
5412500, "ELEV", "304.800000000000011"
5413781, "fid", "535"
5413781, "ID", "534"
5413781, "ELEV", "304.800000000000011"
5414651, "fid", "536"
5414651, "ID", "535"
5414651, "ELEV", "304.800000000000011"
5417049, "fid", "537"
5417049, "ID", "536"
5417049, "ELEV", "914.400000000000091"
5420095, "fid", "538"
5420095, "ID", "537"
5420095, "ELEV", "304.800000000000011"
5423681, "fid", "539"
5423681, "ID", "538"
5423681, "ELEV", "304.800000000000011"
5424494, "fid", "540"
5424494, "ID", "539"
5424494, "ELEV", "304.800000000000011"
5426532, "fid", "541"
5426532, "ID", "540"
5426532, "ELEV", "609.600000000000023"
5449235, "fid", "542"
5449235, "ID", "541"
5449235, "ELEV", "304.800000000000011"
5449688, "fid", "543"
5449688, "ID", "542"
5449688, "ELEV", "609.600000000000023"
5451870, "fid", "544"
5451870, "ID", "543"
5451870, "ELEV", "609.600000000000023"
5453439, "fid", "545"
